Episode 0, Reward: -2000.0, Epsilon: 0.981
Episode 10, Reward: -2000.0, Epsilon: 0.791
Episode 20, Reward: -1150.0, Epsilon: 0.611
Episode 30, Reward: -954.0, Epsilon: 0.487
Episode 40, Reward: -615.0, Epsilon: 0.361
Episode 50, Reward: -206.0, Epsilon: 0.312
Episode 60, Reward: -392.0, Epsilon: 0.278
Episode 70, Reward: -255.0, Epsilon: 0.246
Episode 80, Reward: -739.0, Epsilon: 0.205
Episode 90, Reward: -283.0, Epsilon: 0.171
Episode 100, Reward: -255.0, Epsilon: 0.142
Episode 110, Reward: -178.0, Epsilon: 0.118
Episode 120, Reward: -441.0, Epsilon: 0.093
Episode 130, Reward: -190.0, Epsilon: 0.068
Episode 140, Reward: -186.0, Epsilon: 0.050
Episode 150, Reward: -339.0, Epsilon: 0.050
Episode 160, Reward: -250.0, Epsilon: 0.050
Episode 170, Reward: -274.0, Epsilon: 0.050
Episode 180, Reward: -285.0, Epsilon: 0.050
Episode 190, Reward: -567.0, Epsilon: 0.050
Episode 200, Reward: -201.0, Epsilon: 0.050
Episode 210, Reward: -266.0, Epsilon: 0.050
Episode 220, Reward: -193.0, Epsilon: 0.050
Episode 230, Reward: -406.0, Epsilon: 0.050
Episode 240, Reward: -248.0, Epsilon: 0.050
Episode 250, Reward: -216.0, Epsilon: 0.050
Episode 260, Reward: -573.0, Epsilon: 0.050
Episode 270, Reward: -1221.0, Epsilon: 0.050
Episode 280, Reward: -223.0, Epsilon: 0.050
Episode 290, Reward: -273.0, Epsilon: 0.050
Episode 300, Reward: -191.0, Epsilon: 0.050
Episode 310, Reward: -122.0, Epsilon: 0.050
Episode 320, Reward: -194.0, Epsilon: 0.050
Episode 330, Reward: -111.0, Epsilon: 0.050
Episode 340, Reward: -167.0, Epsilon: 0.050
Episode 350, Reward: -122.0, Epsilon: 0.050
Episode 360, Reward: -186.0, Epsilon: 0.050
Episode 370, Reward: -124.0, Epsilon: 0.050
Episode 380, Reward: -116.0, Epsilon: 0.050
Episode 390, Reward: -176.0, Epsilon: 0.050
Episode 400, Reward: -102.0, Epsilon: 0.050
Episode 410, Reward: -119.0, Epsilon: 0.050
Episode 420, Reward: -160.0, Epsilon: 0.050
Episode 430, Reward: -168.0, Epsilon: 0.050
Episode 440, Reward: -167.0, Epsilon: 0.050
Episode 450, Reward: -159.0, Epsilon: 0.050
Episode 460, Reward: -179.0, Epsilon: 0.050
Episode 470, Reward: -160.0, Epsilon: 0.050
Episode 480, Reward: -157.0, Epsilon: 0.050
Episode 490, Reward: -155.0, Epsilon: 0.050
Episode 500, Reward: -100.0, Epsilon: 0.050
Episode 510, Reward: -158.0, Epsilon: 0.050
Episode 520, Reward: -156.0, Epsilon: 0.050
Episode 530, Reward: -108.0, Epsilon: 0.050
Episode 540, Reward: -149.0, Epsilon: 0.050
Episode 550, Reward: -150.0, Epsilon: 0.050
Episode 560, Reward: -97.0, Epsilon: 0.050
Episode 570, Reward: -148.0, Epsilon: 0.050
Episode 580, Reward: -152.0, Epsilon: 0.050
Episode 590, Reward: -150.0, Epsilon: 0.050
Episode 600, Reward: -153.0, Epsilon: 0.050
Episode 610, Reward: -145.0, Epsilon: 0.050
Episode 620, Reward: -153.0, Epsilon: 0.050
Episode 630, Reward: -88.0, Epsilon: 0.050
Episode 640, Reward: -215.0, Epsilon: 0.050
Episode 650, Reward: -164.0, Epsilon: 0.050
Episode 660, Reward: -152.0, Epsilon: 0.050
Episode 670, Reward: -160.0, Epsilon: 0.050
Episode 680, Reward: -146.0, Epsilon: 0.050
Episode 690, Reward: -145.0, Epsilon: 0.050
Episode 700, Reward: -126.0, Epsilon: 0.050
Episode 710, Reward: -146.0, Epsilon: 0.050
Episode 720, Reward: -160.0, Epsilon: 0.050
Episode 730, Reward: -157.0, Epsilon: 0.050
Episode 740, Reward: -153.0, Epsilon: 0.050
Episode 750, Reward: -113.0, Epsilon: 0.050
Episode 760, Reward: -187.0, Epsilon: 0.050
Episode 770, Reward: -154.0, Epsilon: 0.050
Episode 780, Reward: -140.0, Epsilon: 0.050
Episode 790, Reward: -144.0, Epsilon: 0.050
Episode 800, Reward: -157.0, Epsilon: 0.050
Episode 810, Reward: -152.0, Epsilon: 0.050
Episode 820, Reward: -202.0, Epsilon: 0.050
Episode 830, Reward: -87.0, Epsilon: 0.050
Episode 840, Reward: -163.0, Epsilon: 0.050
Episode 850, Reward: -162.0, Epsilon: 0.050
Episode 860, Reward: -105.0, Epsilon: 0.050
Episode 870, Reward: -161.0, Epsilon: 0.050
Episode 880, Reward: -107.0, Epsilon: 0.050
Episode 890, Reward: -107.0, Epsilon: 0.050
Episode 900, Reward: -103.0, Epsilon: 0.050
Episode 910, Reward: -127.0, Epsilon: 0.050
Episode 920, Reward: -105.0, Epsilon: 0.050
Episode 930, Reward: -167.0, Epsilon: 0.050
Episode 940, Reward: -100.0, Epsilon: 0.050
Episode 950, Reward: -110.0, Epsilon: 0.050
Episode 960, Reward: -184.0, Epsilon: 0.050
Episode 970, Reward: -109.0, Epsilon: 0.050
Episode 980, Reward: -172.0, Epsilon: 0.050
Episode 990, Reward: -108.0, Epsilon: 0.050
Episode 0, Reward: -2000.0, Epsilon: 0.981
Episode 10, Reward: -2000.0, Epsilon: 0.791
Episode 20, Reward: -2000.0, Epsilon: 0.621
Episode 30, Reward: -747.0, Epsilon: 0.457
Episode 40, Reward: -496.0, Epsilon: 0.397
Episode 50, Reward: -586.0, Epsilon: 0.340
Episode 60, Reward: -306.0, Epsilon: 0.300
Episode 70, Reward: -278.0, Epsilon: 0.275
Episode 80, Reward: -466.0, Epsilon: 0.244
Episode 90, Reward: -701.0, Epsilon: 0.202
Episode 100, Reward: -366.0, Epsilon: 0.057
Episode 110, Reward: -834.0, Epsilon: 0.050
Episode 120, Reward: -2000.0, Epsilon: 0.050
Episode 130, Reward: -1293.0, Epsilon: 0.050
Episode 140, Reward: -207.0, Epsilon: 0.050
Episode 150, Reward: -418.0, Epsilon: 0.050
Episode 160, Reward: -99.0, Epsilon: 0.050
Episode 170, Reward: -168.0, Epsilon: 0.050
Episode 180, Reward: -153.0, Epsilon: 0.050
Episode 190, Reward: -156.0, Epsilon: 0.050
Episode 200, Reward: -163.0, Epsilon: 0.050
Episode 210, Reward: -108.0, Epsilon: 0.050
Episode 220, Reward: -85.0, Epsilon: 0.050
Episode 230, Reward: -161.0, Epsilon: 0.050
Episode 240, Reward: -163.0, Epsilon: 0.050
Episode 250, Reward: -156.0, Epsilon: 0.050
Episode 260, Reward: -95.0, Epsilon: 0.050
Episode 270, Reward: -167.0, Epsilon: 0.050
Episode 280, Reward: -183.0, Epsilon: 0.050
Episode 290, Reward: -257.0, Epsilon: 0.050
Episode 300, Reward: -171.0, Epsilon: 0.050
Episode 310, Reward: -168.0, Epsilon: 0.050
Episode 320, Reward: -183.0, Epsilon: 0.050
Episode 330, Reward: -151.0, Epsilon: 0.050
Episode 340, Reward: -173.0, Epsilon: 0.050
Episode 350, Reward: -91.0, Epsilon: 0.050
Episode 360, Reward: -133.0, Epsilon: 0.050
Episode 370, Reward: -152.0, Epsilon: 0.050
Episode 380, Reward: -92.0, Epsilon: 0.050
Episode 390, Reward: -188.0, Epsilon: 0.050
Episode 400, Reward: -91.0, Epsilon: 0.050
Episode 410, Reward: -114.0, Epsilon: 0.050
Episode 420, Reward: -158.0, Epsilon: 0.050
Episode 430, Reward: -149.0, Epsilon: 0.050
Episode 440, Reward: -158.0, Epsilon: 0.050
Episode 450, Reward: -158.0, Epsilon: 0.050
Episode 460, Reward: -154.0, Epsilon: 0.050
Episode 470, Reward: -119.0, Epsilon: 0.050
Episode 480, Reward: -154.0, Epsilon: 0.050
Episode 490, Reward: -87.0, Epsilon: 0.050
Episode 500, Reward: -177.0, Epsilon: 0.050
Episode 510, Reward: -182.0, Epsilon: 0.050
Episode 520, Reward: -175.0, Epsilon: 0.050
Episode 530, Reward: -134.0, Epsilon: 0.050
Episode 540, Reward: -159.0, Epsilon: 0.050
Episode 550, Reward: -214.0, Epsilon: 0.050
Episode 560, Reward: -113.0, Epsilon: 0.050
Episode 570, Reward: -99.0, Epsilon: 0.050
Episode 580, Reward: -120.0, Epsilon: 0.050
Episode 590, Reward: -161.0, Epsilon: 0.050
Episode 600, Reward: -116.0, Epsilon: 0.050
Episode 610, Reward: -94.0, Epsilon: 0.050
Episode 620, Reward: -150.0, Epsilon: 0.050
Episode 630, Reward: -163.0, Epsilon: 0.050
Episode 640, Reward: -91.0, Epsilon: 0.050
Episode 650, Reward: -118.0, Epsilon: 0.050
Episode 660, Reward: -101.0, Epsilon: 0.050
Episode 670, Reward: -103.0, Epsilon: 0.050
Episode 680, Reward: -85.0, Epsilon: 0.050
Episode 690, Reward: -161.0, Epsilon: 0.050
Episode 700, Reward: -105.0, Epsilon: 0.050
Episode 710, Reward: -106.0, Epsilon: 0.050
Episode 720, Reward: -165.0, Epsilon: 0.050
Episode 730, Reward: -98.0, Epsilon: 0.050
Episode 740, Reward: -104.0, Epsilon: 0.050
Episode 750, Reward: -88.0, Epsilon: 0.050
Episode 760, Reward: -126.0, Epsilon: 0.050
Episode 770, Reward: -90.0, Epsilon: 0.050
Episode 780, Reward: -106.0, Epsilon: 0.050
Episode 790, Reward: -157.0, Epsilon: 0.050
Episode 800, Reward: -106.0, Epsilon: 0.050
Episode 810, Reward: -96.0, Epsilon: 0.050
Episode 820, Reward: -103.0, Epsilon: 0.050
Episode 830, Reward: -103.0, Epsilon: 0.050
Episode 840, Reward: -113.0, Epsilon: 0.050
Episode 850, Reward: -107.0, Epsilon: 0.050
Episode 860, Reward: -110.0, Epsilon: 0.050
Episode 870, Reward: -98.0, Epsilon: 0.050
Episode 880, Reward: -104.0, Epsilon: 0.050
Episode 890, Reward: -106.0, Epsilon: 0.050
Episode 900, Reward: -113.0, Epsilon: 0.050
Episode 910, Reward: -108.0, Epsilon: 0.050
Episode 920, Reward: -97.0, Epsilon: 0.050
Episode 930, Reward: -164.0, Epsilon: 0.050
Episode 940, Reward: -161.0, Epsilon: 0.050
Episode 950, Reward: -100.0, Epsilon: 0.050
Episode 960, Reward: -122.0, Epsilon: 0.050
Episode 970, Reward: -95.0, Epsilon: 0.050
Episode 980, Reward: -116.0, Epsilon: 0.050
Episode 990, Reward: -107.0, Epsilon: 0.050
Episode 0, Reward: -2000.0, Epsilon: 0.981
Episode 10, Reward: -2000.0, Epsilon: 0.791
Episode 20, Reward: -488.0, Epsilon: 0.628
Episode 30, Reward: -870.0, Epsilon: 0.542
Episode 40, Reward: -934.0, Epsilon: 0.432
Episode 50, Reward: -255.0, Epsilon: 0.361
Episode 60, Reward: -433.0, Epsilon: 0.319
Episode 70, Reward: -246.0, Epsilon: 0.279
Episode 80, Reward: -250.0, Epsilon: 0.248
Episode 90, Reward: -236.0, Epsilon: 0.224
Episode 100, Reward: -237.0, Epsilon: 0.196
Episode 110, Reward: -455.0, Epsilon: 0.164
Episode 120, Reward: -578.0, Epsilon: 0.132
Episode 130, Reward: -336.0, Epsilon: 0.097
Episode 140, Reward: -269.0, Epsilon: 0.066
Episode 150, Reward: -267.0, Epsilon: 0.050
Episode 160, Reward: -319.0, Epsilon: 0.050
Episode 170, Reward: -318.0, Epsilon: 0.050
Episode 180, Reward: -143.0, Epsilon: 0.050
Episode 190, Reward: -261.0, Epsilon: 0.050
Episode 200, Reward: -219.0, Epsilon: 0.050
Episode 210, Reward: -245.0, Epsilon: 0.050
Episode 220, Reward: -400.0, Epsilon: 0.050
Episode 230, Reward: -214.0, Epsilon: 0.050
Episode 240, Reward: -222.0, Epsilon: 0.050
Episode 250, Reward: -167.0, Epsilon: 0.050
Episode 260, Reward: -226.0, Epsilon: 0.050
Episode 270, Reward: -248.0, Epsilon: 0.050
Episode 280, Reward: -195.0, Epsilon: 0.050
Episode 290, Reward: -254.0, Epsilon: 0.050
Episode 300, Reward: -299.0, Epsilon: 0.050
Episode 310, Reward: -227.0, Epsilon: 0.050
Episode 320, Reward: -180.0, Epsilon: 0.050
Episode 330, Reward: -372.0, Epsilon: 0.050
Episode 340, Reward: -165.0, Epsilon: 0.050
Episode 350, Reward: -164.0, Epsilon: 0.050
Episode 360, Reward: -171.0, Epsilon: 0.050
Episode 370, Reward: -175.0, Epsilon: 0.050
Episode 380, Reward: -159.0, Epsilon: 0.050
Episode 390, Reward: -205.0, Epsilon: 0.050
Episode 400, Reward: -177.0, Epsilon: 0.050
Episode 410, Reward: -197.0, Epsilon: 0.050
Episode 420, Reward: -142.0, Epsilon: 0.050
Episode 430, Reward: -165.0, Epsilon: 0.050
Episode 440, Reward: -152.0, Epsilon: 0.050
Episode 450, Reward: -175.0, Epsilon: 0.050
Episode 460, Reward: -105.0, Epsilon: 0.050
Episode 470, Reward: -112.0, Epsilon: 0.050
Episode 480, Reward: -122.0, Epsilon: 0.050
Episode 490, Reward: -84.0, Epsilon: 0.050
Episode 500, Reward: -84.0, Epsilon: 0.050
Episode 510, Reward: -107.0, Epsilon: 0.050
Episode 520, Reward: -117.0, Epsilon: 0.050
Episode 530, Reward: -186.0, Epsilon: 0.050
Episode 540, Reward: -190.0, Epsilon: 0.050
Episode 550, Reward: -115.0, Epsilon: 0.050
Episode 560, Reward: -113.0, Epsilon: 0.050
Episode 570, Reward: -114.0, Epsilon: 0.050
Episode 580, Reward: -91.0, Epsilon: 0.050
Episode 590, Reward: -152.0, Epsilon: 0.050
Episode 600, Reward: -169.0, Epsilon: 0.050
Episode 610, Reward: -161.0, Epsilon: 0.050
Episode 620, Reward: -185.0, Epsilon: 0.050
Episode 630, Reward: -89.0, Epsilon: 0.050
Episode 640, Reward: -98.0, Epsilon: 0.050
Episode 650, Reward: -114.0, Epsilon: 0.050
Episode 660, Reward: -156.0, Epsilon: 0.050
Episode 670, Reward: -113.0, Epsilon: 0.050
Episode 680, Reward: -127.0, Epsilon: 0.050
Episode 690, Reward: -111.0, Epsilon: 0.050
Episode 700, Reward: -119.0, Epsilon: 0.050
Episode 710, Reward: -116.0, Epsilon: 0.050
Episode 720, Reward: -99.0, Epsilon: 0.050
Episode 730, Reward: -187.0, Epsilon: 0.050
Episode 740, Reward: -149.0, Epsilon: 0.050
Episode 750, Reward: -115.0, Epsilon: 0.050
Episode 760, Reward: -100.0, Epsilon: 0.050
Episode 770, Reward: -106.0, Epsilon: 0.050
Episode 780, Reward: -114.0, Epsilon: 0.050
Episode 790, Reward: -109.0, Epsilon: 0.050
Episode 800, Reward: -122.0, Epsilon: 0.050
Episode 810, Reward: -119.0, Epsilon: 0.050
Episode 820, Reward: -108.0, Epsilon: 0.050
Episode 830, Reward: -141.0, Epsilon: 0.050
Episode 840, Reward: -109.0, Epsilon: 0.050
Episode 850, Reward: -153.0, Epsilon: 0.050
Episode 860, Reward: -105.0, Epsilon: 0.050
Episode 870, Reward: -120.0, Epsilon: 0.050
Episode 880, Reward: -110.0, Epsilon: 0.050
Episode 890, Reward: -154.0, Epsilon: 0.050
Episode 900, Reward: -86.0, Epsilon: 0.050
Episode 910, Reward: -97.0, Epsilon: 0.050
Episode 920, Reward: -95.0, Epsilon: 0.050
Episode 930, Reward: -137.0, Epsilon: 0.050
Episode 940, Reward: -88.0, Epsilon: 0.050
Episode 950, Reward: -127.0, Epsilon: 0.050
Episode 960, Reward: -116.0, Epsilon: 0.050
Episode 970, Reward: -155.0, Epsilon: 0.050
Episode 980, Reward: -100.0, Epsilon: 0.050
Episode 990, Reward: -116.0, Epsilon: 0.050
Episode 0, Reward: -2000.0, Epsilon: 0.981
Episode 10, Reward: -2000.0, Epsilon: 0.793
Episode 20, Reward: -2000.0, Epsilon: 0.603
Episode 30, Reward: -2000.0, Epsilon: 0.426
Episode 40, Reward: -774.0, Epsilon: 0.313
Episode 50, Reward: -1127.0, Epsilon: 0.246
Episode 60, Reward: -323.0, Epsilon: 0.214
Episode 70, Reward: -247.0, Epsilon: 0.181
Episode 80, Reward: -272.0, Epsilon: 0.150
Episode 90, Reward: -287.0, Epsilon: 0.121
Episode 100, Reward: -248.0, Epsilon: 0.094
Episode 110, Reward: -235.0, Epsilon: 0.071
Episode 120, Reward: -246.0, Epsilon: 0.051
Episode 130, Reward: -451.0, Epsilon: 0.050
Episode 140, Reward: -324.0, Epsilon: 0.050
Episode 150, Reward: -242.0, Epsilon: 0.050
Episode 160, Reward: -296.0, Epsilon: 0.050
Episode 170, Reward: -270.0, Epsilon: 0.050
Episode 180, Reward: -317.0, Epsilon: 0.050
Episode 190, Reward: -228.0, Epsilon: 0.050
Episode 200, Reward: -394.0, Epsilon: 0.050
Episode 210, Reward: -546.0, Epsilon: 0.050
Episode 220, Reward: -856.0, Epsilon: 0.050
Episode 230, Reward: -529.0, Epsilon: 0.050
Episode 240, Reward: -371.0, Epsilon: 0.050
Episode 250, Reward: -483.0, Epsilon: 0.050
Episode 260, Reward: -627.0, Epsilon: 0.050
Episode 270, Reward: -267.0, Epsilon: 0.050
Episode 280, Reward: -239.0, Epsilon: 0.050
Episode 290, Reward: -277.0, Epsilon: 0.050
Episode 300, Reward: -216.0, Epsilon: 0.050
Episode 310, Reward: -255.0, Epsilon: 0.050
Episode 320, Reward: -235.0, Epsilon: 0.050
Episode 330, Reward: -157.0, Epsilon: 0.050
Episode 340, Reward: -161.0, Epsilon: 0.050
Episode 350, Reward: -186.0, Epsilon: 0.050
Episode 360, Reward: -110.0, Epsilon: 0.050
Episode 370, Reward: -119.0, Epsilon: 0.050
Episode 380, Reward: -131.0, Epsilon: 0.050
Episode 390, Reward: -102.0, Epsilon: 0.050
Episode 400, Reward: -142.0, Epsilon: 0.050
Episode 410, Reward: -191.0, Epsilon: 0.050
Episode 420, Reward: -170.0, Epsilon: 0.050
Episode 430, Reward: -112.0, Epsilon: 0.050
Episode 440, Reward: -116.0, Epsilon: 0.050
Episode 450, Reward: -105.0, Epsilon: 0.050
Episode 460, Reward: -93.0, Epsilon: 0.050
Episode 470, Reward: -124.0, Epsilon: 0.050
Episode 480, Reward: -113.0, Epsilon: 0.050
Episode 490, Reward: -130.0, Epsilon: 0.050
Episode 500, Reward: -109.0, Epsilon: 0.050
Episode 510, Reward: -121.0, Epsilon: 0.050
Episode 520, Reward: -161.0, Epsilon: 0.050
Episode 530, Reward: -133.0, Epsilon: 0.050
Episode 540, Reward: -164.0, Epsilon: 0.050
Episode 550, Reward: -116.0, Epsilon: 0.050
Episode 560, Reward: -149.0, Epsilon: 0.050
Episode 570, Reward: -99.0, Epsilon: 0.050
Episode 580, Reward: -86.0, Epsilon: 0.050
Episode 590, Reward: -183.0, Epsilon: 0.050
Episode 600, Reward: -163.0, Epsilon: 0.050
Episode 610, Reward: -111.0, Epsilon: 0.050
Episode 620, Reward: -176.0, Epsilon: 0.050
Episode 630, Reward: -110.0, Epsilon: 0.050
Episode 640, Reward: -96.0, Epsilon: 0.050
Episode 650, Reward: -97.0, Epsilon: 0.050
Episode 660, Reward: -109.0, Epsilon: 0.050
Episode 670, Reward: -106.0, Epsilon: 0.050
Episode 680, Reward: -169.0, Epsilon: 0.050
Episode 690, Reward: -164.0, Epsilon: 0.050
Episode 700, Reward: -164.0, Epsilon: 0.050
Episode 710, Reward: -109.0, Epsilon: 0.050
Episode 720, Reward: -105.0, Epsilon: 0.050
Episode 730, Reward: -153.0, Epsilon: 0.050
Episode 740, Reward: -122.0, Epsilon: 0.050
Episode 750, Reward: -89.0, Epsilon: 0.050
Episode 760, Reward: -158.0, Epsilon: 0.050
Episode 770, Reward: -164.0, Epsilon: 0.050
Episode 780, Reward: -129.0, Epsilon: 0.050
Episode 790, Reward: -171.0, Epsilon: 0.050
Episode 800, Reward: -166.0, Epsilon: 0.050
Episode 810, Reward: -153.0, Epsilon: 0.050
Episode 820, Reward: -107.0, Epsilon: 0.050
Episode 830, Reward: -92.0, Epsilon: 0.050
Episode 840, Reward: -109.0, Epsilon: 0.050
Episode 850, Reward: -116.0, Epsilon: 0.050
Episode 860, Reward: -119.0, Epsilon: 0.050
Episode 870, Reward: -113.0, Epsilon: 0.050
Episode 880, Reward: -151.0, Epsilon: 0.050
Episode 890, Reward: -107.0, Epsilon: 0.050
Episode 900, Reward: -111.0, Epsilon: 0.050
Episode 910, Reward: -153.0, Epsilon: 0.050
Episode 920, Reward: -114.0, Epsilon: 0.050
Episode 930, Reward: -104.0, Epsilon: 0.050
Episode 940, Reward: -110.0, Epsilon: 0.050
Episode 950, Reward: -131.0, Epsilon: 0.050
Episode 960, Reward: -115.0, Epsilon: 0.050
Episode 970, Reward: -92.0, Epsilon: 0.050
Episode 980, Reward: -130.0, Epsilon: 0.050
Episode 990, Reward: -96.0, Epsilon: 0.050
Episode 0, Reward: -2000.0, Epsilon: 0.981
Episode 10, Reward: -2000.0, Epsilon: 0.794
Episode 20, Reward: -576.0, Epsilon: 0.660
Episode 30, Reward: -525.0, Epsilon: 0.605
Episode 40, Reward: -614.0, Epsilon: 0.533
Episode 50, Reward: -879.0, Epsilon: 0.455
Episode 60, Reward: -407.0, Epsilon: 0.403
Episode 70, Reward: -439.0, Epsilon: 0.345
Episode 80, Reward: -482.0, Epsilon: 0.295
Episode 90, Reward: -293.0, Epsilon: 0.261
Episode 100, Reward: -210.0, Epsilon: 0.230
Episode 110, Reward: -376.0, Epsilon: 0.199
Episode 120, Reward: -272.0, Epsilon: 0.170
Episode 130, Reward: -213.0, Epsilon: 0.139
Episode 140, Reward: -219.0, Epsilon: 0.107
Episode 150, Reward: -298.0, Epsilon: 0.076
Episode 160, Reward: -176.0, Epsilon: 0.050
Episode 170, Reward: -363.0, Epsilon: 0.050
Episode 180, Reward: -330.0, Epsilon: 0.050
Episode 190, Reward: -196.0, Epsilon: 0.050
Episode 200, Reward: -240.0, Epsilon: 0.050
Episode 210, Reward: -163.0, Epsilon: 0.050
Episode 220, Reward: -307.0, Epsilon: 0.050
Episode 230, Reward: -179.0, Epsilon: 0.050
Episode 240, Reward: -154.0, Epsilon: 0.050
Episode 250, Reward: -235.0, Epsilon: 0.050
Episode 260, Reward: -115.0, Epsilon: 0.050
Episode 270, Reward: -170.0, Epsilon: 0.050
Episode 280, Reward: -170.0, Epsilon: 0.050
Episode 290, Reward: -182.0, Epsilon: 0.050
Episode 300, Reward: -179.0, Epsilon: 0.050
Episode 310, Reward: -96.0, Epsilon: 0.050
Episode 320, Reward: -146.0, Epsilon: 0.050
Episode 330, Reward: -108.0, Epsilon: 0.050
Episode 340, Reward: -176.0, Epsilon: 0.050
Episode 350, Reward: -171.0, Epsilon: 0.050
Episode 360, Reward: -104.0, Epsilon: 0.050
Episode 370, Reward: -194.0, Epsilon: 0.050
Episode 380, Reward: -117.0, Epsilon: 0.050
Episode 390, Reward: -186.0, Epsilon: 0.050
Episode 400, Reward: -157.0, Epsilon: 0.050
Episode 410, Reward: -187.0, Epsilon: 0.050
Episode 420, Reward: -119.0, Epsilon: 0.050
Episode 430, Reward: -114.0, Epsilon: 0.050
Episode 440, Reward: -112.0, Epsilon: 0.050
Episode 450, Reward: -195.0, Epsilon: 0.050
Episode 460, Reward: -164.0, Epsilon: 0.050
Episode 470, Reward: -164.0, Epsilon: 0.050
Episode 480, Reward: -155.0, Epsilon: 0.050
Episode 490, Reward: -110.0, Epsilon: 0.050
Episode 500, Reward: -113.0, Epsilon: 0.050
Episode 510, Reward: -122.0, Epsilon: 0.050
Episode 520, Reward: -160.0, Epsilon: 0.050
Episode 530, Reward: -159.0, Epsilon: 0.050
Episode 540, Reward: -157.0, Epsilon: 0.050
Episode 550, Reward: -158.0, Epsilon: 0.050
Episode 560, Reward: -158.0, Epsilon: 0.050
Episode 570, Reward: -95.0, Epsilon: 0.050
Episode 580, Reward: -97.0, Epsilon: 0.050
Episode 590, Reward: -115.0, Epsilon: 0.050
Episode 600, Reward: -110.0, Epsilon: 0.050
Episode 610, Reward: -153.0, Epsilon: 0.050
Episode 620, Reward: -110.0, Epsilon: 0.050
Episode 630, Reward: -114.0, Epsilon: 0.050
Episode 640, Reward: -125.0, Epsilon: 0.050
Episode 650, Reward: -127.0, Epsilon: 0.050
Episode 660, Reward: -118.0, Epsilon: 0.050
Episode 670, Reward: -116.0, Epsilon: 0.050
Episode 680, Reward: -151.0, Epsilon: 0.050
Episode 690, Reward: -91.0, Epsilon: 0.050
Episode 700, Reward: -110.0, Epsilon: 0.050
Episode 710, Reward: -113.0, Epsilon: 0.050
Episode 720, Reward: -88.0, Epsilon: 0.050
Episode 730, Reward: -119.0, Epsilon: 0.050
Episode 740, Reward: -155.0, Epsilon: 0.050
Episode 750, Reward: -175.0, Epsilon: 0.050
Episode 760, Reward: -86.0, Epsilon: 0.050
Episode 770, Reward: -166.0, Epsilon: 0.050
Episode 780, Reward: -148.0, Epsilon: 0.050
Episode 790, Reward: -113.0, Epsilon: 0.050
Episode 800, Reward: -134.0, Epsilon: 0.050
Episode 810, Reward: -147.0, Epsilon: 0.050
Episode 820, Reward: -98.0, Epsilon: 0.050
Episode 830, Reward: -101.0, Epsilon: 0.050
Episode 840, Reward: -112.0, Epsilon: 0.050
Episode 850, Reward: -158.0, Epsilon: 0.050
Episode 860, Reward: -113.0, Epsilon: 0.050
Episode 870, Reward: -115.0, Epsilon: 0.050
Episode 880, Reward: -110.0, Epsilon: 0.050
Episode 890, Reward: -135.0, Epsilon: 0.050
Episode 900, Reward: -111.0, Epsilon: 0.050
Episode 910, Reward: -111.0, Epsilon: 0.050
Episode 920, Reward: -114.0, Epsilon: 0.050
Episode 930, Reward: -113.0, Epsilon: 0.050
Episode 940, Reward: -86.0, Epsilon: 0.050
Episode 950, Reward: -112.0, Epsilon: 0.050
Episode 960, Reward: -88.0, Epsilon: 0.050
Episode 970, Reward: -115.0, Epsilon: 0.050
Episode 980, Reward: -115.0, Epsilon: 0.050
Episode 990, Reward: -107.0, Epsilon: 0.050
